male,female,male_quantized,female_quantized
0.48670632498604915,0.6799603416806176,3,4
0.879563467843192,0.5073412940615699,5,3
0.9926587059384301,0.0013889131091889828,5,1
0.8676525297619048,0.1085379464285714,5,1
0.8452975409371513,0.2392262504214332,5,2
0.7456348964146206,0.5222222464425224,4,3
0.8283575148809523,0.14783296130952384,5,1
0.9867001488095238,0.0013950892857143016,5,1
0.7873015630812872,0.23650796072823665,4,2
0.8337796529134115,0.6354662577311199,5,4
0.7546626499720982,0.7721230643136161,4,4
0.9867001488095238,0.0013950892857143016,5,1
0.7753968011765253,0.20079367501395085,4,2
0.9846229553222656,0.009424663725353444,5,1
